"Order ID","Order Date","Unit Cost","Price","Order Qty","Cost of Sales","Sales","Profit","Channel","Promotion Name","Product Name","Manufacturer","Product Sub Category","Product Category","Region","City","Country"
"1534","9/5/2021","19.381039460089","188","9","174.4293551408","1654.4","1479.9706448592","Online","North America Spring Promotion","A. Datum All in One Digital Camera M200 Pink","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Clifton","United States"
"1533","5/6/2023","7.3428584425322","42","10","73.428584425322","420","346.57141557468","Online","No Discount","Contoso Integrated Business Phone With card L10 Black","Contoso, Ltd","Home & Office Phones","Cell phones","Asia","Nagoya","Japan"
"1532","8/1/2023","59.254305820854","75.99","13","770.3059756711","957.474","187.1680243289","Online","North America Holiday Promotion","SV 40GB USB2.0 Portable Hard Disk E400 Red","Southridge Video","Computers Accessories","Computers","North America","Fall City","United States"
"1531","8/8/2023","45.258119711251","219","13","588.35555624626","2759.4","2171.0444437537","Catalog","North America Holiday Promotion","SV DVD Recorder L200 Black","Southridge Video","Movie DVD","Music, Movies and Audio Books","North America","Baltimore","United States"
"1530","3/22/2024","745.7745497981","856","12","8949.2945975772","10015.2","1065.9054024228","Reseller","North America Back-to-School Promotion","Fabrikam Business Videographer 1/3'' 8.5mm M380 White","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Falmouth","United States"
"1529","10/5/2021","226.95965676465","436.2","9","2042.6369108818","3903.99","1861.3530891182","Phone","North America Spring Promotion","Fabrikam SLR Camera 35"" X358 Black","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","New Haven","United States"
"1528","1/9/2023","175.78823094703","436.2","10","1757.8823094703","4362","2604.1176905297","In-store","No Discount","Fabrikam SLR Camera 35"" X358 Black","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Cape Canaveral","United States"
"1527","11/1/2023","28.359544812094","69.99","18","510.47180661769","1147.836","637.36419338231","Online","Asian Spring Promotion","Contoso Wireless Laser Mouse M55 Grey","Contoso, Ltd","Computers Accessories","Computers","Asia","Beijing","China"
"1526","10/29/2022","115.64917575025","289.99","9","1040.8425817522","2595.4105","1554.5679182478","Catalog","North America Spring Promotion","Contoso DVD 15-Inch Player Portable L200 Black","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Provincetown","United States"
"1525","6/9/2023","21.575520165525","29.95","10","215.75520165525","299.5","83.744798344746","Reseller","No Discount","Contoso Wireless Notebook Optical Mouse M35 Silver","Contoso, Ltd","Computers Accessories","Computers","Asia","Beijing","China"
"1524","12/3/2023","179.45240556853","290","9","1615.0716501168","2436","820.92834988324","Phone","Asian Spring Promotion","A. Datum Super-zoom Digital Camera X300 Pink","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Hong Kong","China"
"1523","12/5/2023","15.210917565611","230.9","10","152.10917565611","2309","2156.8908243439","In-store","No Discount","Contoso Laptop Keyboard X105 White","Contoso, Ltd","Computers Accessories","Computers","North America","Menasha","United States"
"1522","3/4/2024","24.993735035656","230.9","6","149.96241021393","1385.4","1235.4375897861","Online","No Discount","Contoso Laptop Keyboard X105 White","Contoso, Ltd","Computers Accessories","Computers","Asia","Urumqi","China"
"1521","1/8/2023","12.115144798133","13.89","10","121.15144798133","138.9","17.748552018666","Catalog","No Discount","Contoso DVD 58 DVD Storage Binder M55 Red","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Vancouver","Canada"
"1520","3/14/2023","2.0065712702689","13.89","12","24.078855243226","161.124","137.04514475677","Reseller","North America Back-to-School Promotion","Contoso DVD 58 DVD Storage Binder M55 Red","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Oswego","United States"
"1519","7/8/2023","2.751702099434","13.89","13","35.772127292642","169.458","133.68587270736","Phone","North America Holiday Promotion","Contoso DVD 58 DVD Storage Binder M55 Red","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Tallahassee","United States"
"1518","2/11/2022","263.58900488941","312","6","1581.5340293365","1809.6","228.06597066355","In-store","Asian Summer Promotion","A. Datum SLR Camera M135 Black","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","Asia","Shanghai","China"
"1517","11/30/2021","218.35891626098","312","5","1091.7945813049","1560","468.20541869512","Online","No Discount","A. Datum SLR Camera M135 Black","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","North America","Milwaukee","United States"
"1516","1/16/2022","14.835933024928","312","5","74.179665124642","1560","1485.8203348754","Catalog","No Discount","A. Datum SLR Camera M135 Black","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","North America","Longview","United States"
"1515","10/21/2021","332.68336449671","391.9","9","2994.1502804704","3507.505","513.35471952962","Reseller","North America Spring Promotion","Fabrikam SLR Camera M150 Orange","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Anchorage","United States"
"1514","1/21/2024","11.550557607179","22.9","72","831.64014771687","1630.48","798.83985228313","Phone","Asian Summer Promotion","Contoso ADSL Modem Splitter/Filter X 2 E200 Grey","Contoso, Ltd","Computers Accessories","Computers","Asia","Beijing","China"
"1513","2/28/2023","11.595652731952","15.5","12","139.14783278343","186","46.852167216574","In-store","No Discount","Contoso USB Optical Mouse E200 Grey","Contoso, Ltd","Computers Accessories","Computers","Asia","Beijing","China"
"1512","9/9/2022","2.3254440174791","19.9","9","20.928996157312","175.12","154.19100384269","Online","North America Spring Promotion","Contoso Battery charger - bike E200 Grey","Contoso, Ltd","Computers Accessories","Computers","North America","Wheat Ridge","United States"
"1511","1/4/2022","18.898668629297","19.9","6","113.39201177578","111.44","-1.9520117757836","Catalog","Asian Summer Promotion","Contoso Battery charger - bike E200 Grey","Contoso, Ltd","Computers Accessories","Computers","Asia","Kolkata","India"
"1510","5/5/2022","124.69693710098","196.9","12","1496.3632452118","2303.73","807.3667547882","Reseller","North America Back-to-School Promotion","A. Datum SLR-like Digital Camera M400 Azure","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Longview","United States"
"1509","6/10/2024","79.463143350934","179","10","794.63143350934","1790","995.36856649066","Phone","No Discount","SV 500GB USB 2.0 Portable External Hard Drive X405 Black","Southridge Video","Computers Accessories","Computers","North America","Seattle","United States"
"1508","3/8/2024","7.2770524761822","13.9","24","174.64925942837","333.6","158.95074057163","In-store","No Discount","Contoso Reserve Pen - Tablet Pen E200 Grey","Contoso, Ltd","Computers Accessories","Computers","Asia","Hong Kong","China"
"1507","7/17/2022","2.3261137085853","27.9","13","30.239478211609","362.7","332.46052178839","Online","North America Holiday Promotion","Contoso Connectivity Starter Kit Smart Buy M680 Grey","Contoso, Ltd","Computers Accessories","Computers","North America","Milwaukee","United States"
"1506","3/13/2024","2.6516844062448","44","80","212.13475249958","3520","3307.8652475004","In-store","No Discount","SV Keyboard E10 White","Southridge Video","Computers Accessories","Computers","Europe","Berlin","Germany"
"1505","7/16/2022","30.794668391766","44","4","123.17867356706","176","52.821326432937","Online","European Holiday Promotion","SV Keyboard E10 White","Southridge Video","Computers Accessories","Computers","Europe","Paris","France"
"1504","3/16/2022","22.546719215735","26.99","12","270.56063058882","323.88","53.319369411184","Online","North America Back-to-School Promotion","Contoso KSU-less key system M38 Black","Contoso, Ltd","Home & Office Phones","Cell phones","North America","Racine","United States"
"1503","11/6/2023","31.198171827705","230","9","280.78354644935","2058.5","1777.7164535507","Online","North America Spring Promotion","The Phone Company Touch Screen Phones 26-2.2"" M200 Grey","The Phone Company","Touch Screen Phones ","Cell phones","North America","North Harford","United States"
"1502","1/9/2022","50.186060993821","230","10","501.86060993821","2300","1798.1393900618","Online","No Discount","The Phone Company Touch Screen Phones 26-2.2"" M200 Grey","The Phone Company","Touch Screen Phones ","Cell phones","North America","Denver","United States"
"1501","7/18/2022","23.85869764825","27.9","8","190.869581186","212.04","21.170418813999","Online","European Holiday Promotion","Contoso Connectivity Starter Kit Smart Buy M680 White","Contoso, Ltd","Computers Accessories","Computers","Europe","Warsaw","Poland"
"1500","8/29/2021","22.949583716093","35.99","8","183.59666972874","287.92","104.32333027126","Online","European Holiday Promotion","Contoso 4 Handset Cordless Phone System M86 Grey","Contoso, Ltd","Home & Office Phones","Cell phones","Europe","Baildon","United Kingdom"
"1499","7/22/2022","26.369246105099","29.9","8","210.95396884079","221.26","10.306031159209","Online","European Holiday Promotion","Contoso USB 2.0 Dock Station docking station M800 White","Contoso, Ltd","Computers Accessories","Computers","Europe","Koln","Germany"
"1498","2/6/2023","5.9816929532924","23.9","10","59.816929532924","239","179.18307046708","Online","No Discount","Contoso Digital camera accessory kit M200 White","Contoso, Ltd","Computers Accessories","Computers","North America","Falmouth","United States"
"1497","4/26/2022","21.428749447534","23.9","24","514.28998674082","566.43","52.14001325918","Online","North America Back-to-School Promotion","Contoso Digital camera accessory kit M200 White","Contoso, Ltd","Computers Accessories","Computers","North America","Seattle","United States"
"1496","12/15/2021","3.0779271102887","3.35","100","307.79271102887","335","27.207288971132","Online","No Discount","Contoso In-Line Coupler E180 Black","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","Bethesda","United States"
"1495","11/26/2021","3.3460851870258","3.35","100","334.60851870258","335","0.39148129741818","Online","No Discount","Contoso In-Line Coupler E180 Black","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","North Harford","United States"
"1494","9/16/2021","6.6135810352551","9.5","8","52.908648282041","74.1","21.191351717959","Online","North America Spring Promotion","Contoso Power Inverter - DC to AC power inverter E900 White","Contoso, Ltd","Computers Accessories","Computers","North America","Bethesda","United States"
"1493","8/12/2022","6.613064825206","11.5","6","39.678388951236","62.1","22.421611048764","Online","North America Holiday Promotion","Contoso Desktop Alternative Bundle E200 White","Contoso, Ltd","Computers Accessories","Computers","North America","Bethesda","United States"
"1492","11/11/2023","0.06972624539303","16.5","9","0.62753620853727","135.3","134.67246379146","Online","Asian Spring Promotion","Contoso Laptop Starter Bundle M200 White","Contoso, Ltd","Computers Accessories","Computers","Asia","Taipei","Taiwan"
"1491","10/12/2021","14.762579125436","15.6","6","88.575474752614","93.6","5.0245252473862","Online","European Spring Promotion","Contoso Ultraportable Neoprene Sleeve E30 Yellow","Contoso, Ltd","Computers Accessories","Computers","Europe","London","United Kingdom"
"1490","7/19/2022","3.8975153271632","15.6","6","23.385091962979","81.12","57.734908037021","Online","North America Holiday Promotion","Contoso Ultraportable Neoprene Sleeve E30 Yellow","Contoso, Ltd","Computers Accessories","Computers","North America","Greenville","United States"
"1489","9/14/2021","72.883090748573","358","9","655.94781673716","3204.1","2548.1521832628","Online","North America Spring Promotion","Contoso SLR Camera 35"" M358 Black","Contoso, Ltd","Digital SLR Cameras","Cameras and camcorders ","North America","Charleston","United States"
"1488","4/3/2023","14.469107664253","19.95","12","173.62929197104","231.42","57.790708028961","Online","North America Back-to-School Promotion","Contoso Car power adapter M90 White","Contoso, Ltd","Computers Accessories","Computers","North America","Bethesda","United States"
"1487","9/3/2023","11.152371339301","57.88","9","100.37134205371","515.132","414.76065794629","Online","North America Spring Promotion","SV DVD External DVD Burner M200 Grey","Southridge Video","Movie DVD","Music, Movies and Audio Books","North America","North Harford","United States"
"1486","9/6/2021","0.19024518081316","11.9","6","1.141471084879","64.26","63.118528915121","Online","Asian Holiday Promotion","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black","Contoso, Ltd","Computers Accessories","Computers","Asia","Ashgabat","Turkmenistan"
"1485","4/13/2023","12.959272980926","22.9","10","129.59272980926","229","99.407270190741","Online","No Discount","Contoso ADSL Modem Splitter/Filter X 2 E200 Black","Contoso, Ltd","Computers Accessories","Computers","Asia","Sydney","Australia"
"1484","2/8/2022","9.5056588463337","15.5","5","47.528294231669","77.5","29.971705768331","Online","No Discount","Contoso USB Optical Mouse E200 Black","Contoso, Ltd","Computers Accessories","Computers","North America","Grand Junction","United States"
"1483","2/27/2023","7.9730171073116","15.5","12","95.676205287739","182.9","87.223794712261","Online","North America Back-to-School Promotion","Contoso USB Optical Mouse E200 Black","Contoso, Ltd","Computers Accessories","Computers","North America","Cedar Park","United States"
"1482","6/24/2023","16.069453094977","39.9","13","208.9028902347","506.73","297.8271097653","Online","Asian Holiday Promotion","Contoso Leather Case - case for digital photo camera X20 Black","Contoso, Ltd","Computers Accessories","Computers","Asia","Damascus","Syria"
"1481","10/20/2021","37.341758965543","159.99","18","672.15166137978","2831.823","2159.6713386202","Online","North America Spring Promotion","Contoso DVD 9-Inch Player Portable M300 White","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Seattle","United States"
"1480","5/24/2022","42.129072682507","159.99","10","421.29072682507","1599.9","1178.6092731749","Online","No Discount","Contoso DVD 9-Inch Player Portable M300 White","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Round Rock","United States"
"1479","8/23/2022","1.6621449790224","23.9","8","13.297159832179","181.64","168.34284016782","Online","European Holiday Promotion","Contoso Digital camera accessory kit M200 Black","Contoso, Ltd","Computers Accessories","Computers","Europe","Torino","Italy"
"1478","4/4/2022","80.211292321137","1030","9","721.90163089024","9064","8342.0983691098","Online","European Back-to-Scholl Promotion","Fabrikam Trendsetter 1'' 25mm X400 Black","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","Europe","Stockholm","Sweden"
"1477","10/22/2022","96.681899423837","1030","9","870.13709481454","9218.5","8348.3629051855","Online","North America Spring Promotion","Fabrikam Trendsetter 1'' 25mm X400 Black","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Beaumont","United States"
"1476","2/19/2023","404.27414542757","890","24","9702.5794902616","21360","11657.420509738","Catalog","No Discount","Fabrikam Business Videographer 1'' 25mm M600 Grey","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","Asia","Beijing","China"
"1475","1/24/2022","361.43764345194","568","10","3614.3764345194","5680","2065.6235654806","Reseller","No Discount","Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd","Digital SLR Cameras","Cameras and camcorders ","North America","Trenton","United States"
"1474","2/19/2022","350.77643572978","568","12","4209.3172287574","6816","2606.6827712426","Phone","No Discount","Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd","Digital SLR Cameras","Cameras and camcorders ","Europe","Moscow","Russia"
"1473","2/20/2022","288.07858352569","568","12","3456.9430023082","6816","3359.0569976918","In-store","No Discount","Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd","Digital SLR Cameras","Cameras and camcorders ","Asia","Beijing","China"
"1472","10/5/2022","23.638379228224","29.9","18","425.49082610803","530.725","105.23417389197","Online","North America Spring Promotion","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black","Contoso, Ltd","Computers Accessories","Computers","North America","Seattle","United States"
"1471","11/27/2022","18.544494792497","23.9","9","166.90045313247","215.1","48.19954686753","Catalog","Asian Spring Promotion","Contoso Digital camera accessory kit M200 Grey","Contoso, Ltd","Computers Accessories","Computers","Asia","Bishkek","Kyrgyzstan"
"1470","6/30/2023","525.36680801362","655","26","13659.537008354","16113","2453.4629916459","Reseller","North America Holiday Promotion","Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Seattle","United States"
"1469","6/7/2023","268.46009126288","322","10","2684.6009126288","3220","535.3990873712","Phone","No Discount","Contoso SLR Camera M146 Orange","Contoso, Ltd","Digital SLR Cameras","Cameras and camcorders ","Asia","Beijing","China"
"1468","5/12/2023","93.039525391267","322","9","837.35572852141","2801.4","1964.0442714786","In-store","European Back-to-Scholl Promotion","Contoso SLR Camera M146 Orange","Contoso, Ltd","Digital SLR Cameras","Cameras and camcorders ","Europe","Paris","France"
"1467","2/6/2022","59.136243987677","322","20","1182.7248797535","6440","5257.2751202465","Online","No Discount","Contoso SLR Camera M146 Orange","Contoso, Ltd","Digital SLR Cameras","Cameras and camcorders ","North America","North Harford","United States"
"1466","9/6/2022","4.8483925192272","11.5","18","87.27106534609","204.125","116.85393465391","Catalog","North America Spring Promotion","Contoso Smart Battery M901 Black","Contoso, Ltd","Computers Accessories","Computers","North America","North Harford","United States"
"1465","10/30/2021","9.5246581675769","12.95","4","38.098632670308","51.8","13.701367329692","Reseller","North America Spring Promotion","Contoso Rechargeable Battery E100 Black","Contoso, Ltd","Computers Accessories","Computers","North America","Fort Atkinson","United States"
"1464","12/19/2022","65.281552196577","95","10","652.81552196577","950","297.18447803423","Phone","No Discount","Contoso Telephoto Conversion Lens M350 White","Contoso, Ltd","Cameras & Camcorders Accessories","Cameras and camcorders ","North America","Seattle","United States"
"1463","4/13/2023","40.643121182174","95","10","406.43121182174","950","543.56878817826","In-store","No Discount","Contoso Telephoto Conversion Lens M350 White","Contoso, Ltd","Cameras & Camcorders Accessories","Cameras and camcorders ","Asia","Beijing","China"
"1462","6/26/2022","23.6683651202","328","6","142.0101907212","1705.6","1563.5898092788","Online","North America Holiday Promotion","Fabrikam SLR Camera 35"" M358 Black","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Pittsfield","United States"
"1461","6/20/2022","7.1138886602546","22","13","92.48055258331","277.2","184.71944741669","Catalog","North America Holiday Promotion","Contoso 4-Line Expandable Cordless Phone System M900 White","Contoso, Ltd","Home & Office Phones","Cell phones","North America","Humble","United States"
"1460","7/26/2024","154.37687413441","328","26","4013.7987274947","8462.4","4448.6012725053","Reseller","North America Holiday Promotion","Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Bethesda","United States"
"1459","8/19/2023","278.56713052943","328","18","5014.2083495297","5838.4","824.19165047031","Phone","North America Spring Promotion","Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Aurora","United States"
"1458","9/16/2021","129.86186563187","328","4","519.44746252748","1246.4","726.95253747252","In-store","North America Spring Promotion","Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Aurora","United States"
"1457","5/30/2024","395.83095758408","411","10","3958.3095758408","4110","151.6904241592","Online","No Discount","Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","Asia","Seoul","South Korea"
"1456","12/1/2021","139.69688676102","159","10","1396.9688676102","1590","193.03113238984","Catalog","No Discount","Proseware Color Ink Jet Fax, Copier, Phone M250 Green","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","New Brunswick","United States"
"1455","6/24/2022","110.55364657151","129","39","4311.592216289","4876.2","564.60778371101","Reseller","Asian Holiday Promotion","Proseware Ink Jet Wireless All-In-One Printer M400 Green","Proseware, Inc.","Printers, Scanners & Fax","Computers","Asia","Beijing","China"
"1454","2/4/2024","4.8145933770395","129","10","48.145933770395","1290","1241.8540662296","Phone","No Discount","Proseware Ink Jet Wireless All-In-One Printer M400 Green","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Paris","France"
"1453","3/7/2023","94.457283201457","299","12","1133.4873984175","3588","2454.5126015825","In-store","No Discount","The Phone Company PDA Phone 3.5 inches M320 Black","The Phone Company","Smart phones & PDAs ","Cell phones","Asia","Beijing","China"
"1452","7/2/2023","168.93932535804","299","13","2196.2112296545","3707.6","1511.3887703455","Online","Asian Holiday Promotion","The Phone Company PDA Phone 3.5 inches M320 Black","The Phone Company","Smart phones & PDAs ","Cell phones","Asia","Beijing","China"
"1451","6/22/2024","52.373112851201","121","13","680.85046706562","1476.2","795.34953293438","Online","North America Holiday Promotion","Proseware Scan Jet Digital Flat Bed Scanner M300 Green","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","North Harford","United States"
"1450","1/8/2022","19.195960628665","188","12","230.35152754399","2218.4","1988.048472456","Online","Asian Summer Promotion","Proseware Wireless Photo All-in-One Printer M390 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Asia","Hong Kong","China"
"1449","2/1/2023","603.48089378617","1500","10","6034.8089378617","15000","8965.1910621383","Online","No Discount","Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Minden","United States"
"1448","6/16/2023","8.861935310037","184.5","13","115.20515903048","2343.15","2227.9448409695","Online","Asian Holiday Promotion","A. Datum Consumer Digital Camera M300 Green","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Beijing","China"
"1447","8/27/2022","58.788784329653","184.5","18","1058.1981179338","3274.875","2216.6768820662","Online","North America Spring Promotion","A. Datum Consumer Digital Camera M300 Green","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Bethesda","United States"
"1446","1/12/2023","128.84585071489","184.5","10","1288.4585071489","1845","556.54149285113","Online","No Discount","A. Datum Consumer Digital Camera M300 Green","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Denver","United States"
"1445","1/27/2023","126.51171505419","163","10","1265.1171505419","1630","364.88284945814","Online","No Discount","Proseware Office Jet All-in-One Printer M500 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Berne","Switzerland"
"1444","3/25/2022","5.7212073434622","102","6","34.327244060773","581.4","547.07275593923","Online","North America Back-to-School Promotion","Proseware Photo Ink jet Printer E290 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Brooklyn","United States"
"1443","1/19/2022","67.401659964688","102","5","337.00829982344","510","172.99170017656","Online","No Discount","Proseware Photo Ink jet Printer E290 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Hackensack","United States"
"1442","4/22/2024","42.541840900439","229","9","382.87656810395","1992.3","1609.423431896","Online","European Back-to-Scholl Promotion","Proseware Professional Quality Plain-Paper Fax and Copier X100 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Ljubljana","Slovenia"
"1441","9/24/2023","37.346539443607","229","9","336.11885499247","2026.65","1690.5311450075","Online","North America Spring Promotion","Proseware Professional Quality Plain-Paper Fax and Copier X100 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Beaumont","United States"
"1440","8/6/2022","11.917560199141","310","13","154.92828258883","3844","3689.0717174112","Online","North America Holiday Promotion","The Phone Company Smart phones Unlocked International M800 Pink","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Calgary","Canada"
"1439","8/24/2022","123.96055375356","310","18","2231.2899675642","5487","3255.7100324358","Online","North America Spring Promotion","The Phone Company Smart phones Unlocked International M800 Pink","The Phone Company","Smart phones & PDAs ","Cell phones","North America","North Harford","United States"
"1438","2/13/2022","219.26035541033","310","12","2631.124264924","3627","995.875735076","Online","North America Back-to-School Promotion","The Phone Company Smart phones Unlocked International M800 Pink","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Everett","United States"
"1437","6/3/2023","113.02449427803","236","30","3390.7348283409","7080","3689.2651716591","Online","No Discount","Proseware Slim-Design Fax Machine with Answering System X180 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Bethesda","United States"
"1436","10/27/2023","167.46425177738","657","9","1507.1782659965","5814.45","4307.2717340035","Online","North America Spring Promotion","Fabrikam SLR Camera X148 Gold","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","North America","Seattle","United States"
"1435","4/25/2023","89.240462050607","159","12","1070.8855446073","1844.4","773.51445539272","Online","North America Back-to-School Promotion","Proseware Color Ink jet Fax, Copier, Phone M250 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Cambridge","United Kingdom"
"1434","5/15/2022","140.66778137082","186.9","10","1406.6778137082","1869","462.32218629176","Online","No Discount","A. Datum Bridge Digital Camera M300 Black","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Manitowoc","United States"
"1433","3/2/2024","55.403443088912","118","20","1108.0688617782","2360","1251.9311382218","Online","No Discount","Proseware Laser Fax Printer M250 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Paris","France"
"1432","3/4/2024","114.64125154475","209","12","1375.695018537","2424.4","1048.704981463","Catalog","North America Back-to-School Promotion","Proseware High Speed Laser M2000 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Bethesda","United States"
"1431","6/29/2022","32.26643005283","209","24","774.39432126792","4765.2","3990.8056787321","Reseller","European Holiday Promotion","Proseware High Speed Laser M2000 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Cheshire","United Kingdom"
"1430","5/23/2023","98.629694079949","149","10","986.29694079949","1490","503.70305920051","Phone","No Discount","Proseware Duplex Scanner M200 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Bethesda","United States"
"1429","10/20/2022","0.27467342490939","14.19","9","2.4720608241845","119.196","116.72393917582","In-store","Asian Spring Promotion","Contoso Phone with Memory Dialing-single line E88 White","Contoso, Ltd","Home & Office Phones","Cell phones","Asia","Bangkok","Thailand"
"1428","8/15/2021","1.9444457020423","160","13","25.27779412655","2080","2054.7222058735","Online","Asian Holiday Promotion","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Asia","Beijing","China"
"1427","11/14/2021","104.00871002573","208","10","1040.0871002573","2080","1039.9128997427","Catalog","No Discount","The Phone Company Smart phones 160x160 M26 Grey","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Seattle","United States"
"1426","8/6/2022","103.55614248976","208","13","1346.2298523669","2704","1357.7701476331","Reseller","North America Holiday Promotion","The Phone Company Smart phones 160x160 M26 Grey","The Phone Company","Smart phones & PDAs ","Cell phones","North America","Montreal","Canada"
"1425","12/23/2021","170.59130272677","208","10","1705.9130272677","2080","374.08697273232","Phone","No Discount","The Phone Company Smart phones 160x160 M26 Grey","The Phone Company","Smart phones & PDAs ","Cell phones","North America","New Bedford","United States"
"1424","4/26/2022","29.598731835857","208","12","355.18478203028","2454.4","2099.2152179697","In-store","North America Back-to-School Promotion","The Phone Company Smart phones 160x160 M26 Grey","The Phone Company","Smart phones & PDAs ","Cell phones","North America","North Harford","United States"
"1423","5/11/2022","57.302974908689","1520","12","687.63569890427","18240","17552.364301096","Online","North America Back-to-School Promotion","Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Bethesda","United States"
"1422","8/19/2022","422.18625685486","1520","9","3799.6763116938","13604","9804.3236883062","Catalog","North America Spring Promotion","Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Bethesda","United States"
"1421","1/22/2022","94.654777853133","121","10","946.54777853133","1210","263.45222146867","Reseller","No Discount","Proseware Scan Jet Digital Flat Bed Scanner M300 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Cheshire","United Kingdom"
"1420","10/10/2021","94.637178280176","121","9","851.73460452158","1070.85","219.11539547842","Phone","North America Spring Promotion","Proseware Scan Jet Digital Flat Bed Scanner M300 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Seattle","United States"
"1419","1/10/2022","26.366345297459","69.99","10","263.66345297459","699.9","436.23654702541","In-store","No Discount","Contoso Wireless Laser Mouse M55 Silver","Contoso, Ltd","Computers Accessories","Computers","North America","South Portland","United States"
"1418","6/29/2022","56.52490550886","69.99","26","1469.6475432304","1788.2445","318.59695676964","Online","Asian Holiday Promotion","Contoso Wireless Laser Mouse M55 Silver","Contoso, Ltd","Computers Accessories","Computers","Asia","Beijing","China"
"1417","4/28/2022","153.78761552127","259.99","12","1845.4513862552","3015.884","1170.4326137448","Catalog","North America Back-to-School Promotion","Contoso DVD 14-Inch Player Portable L100 White","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Newark","United States"
